article_id,flood_id,language,country,sentence,sentence_num,adjective,adposition,adverb,auxiliary,coordinating conjunction,determiner,interjection,noun,numeral,particle,pronoun,proper noun,punctuation,subordinating conjunction,symbol,verb,other,verbs_imperative,verbs_subjunctive,auxiliary_modals,imperative_count,short_term_count,long_term_count,spatial_count,subjunctive_count,has_agent,has_action,has_location,srl_complete,advice,actionability_probability,actionability_score
407,79,pt,Brazil,Fontes: Associated Press e Dow Jones Newswires.,6,[],[],[],[],['e'],[],[],['Fontes'],[],[],[],"['Associated', 'Press', 'Dow', 'Jones', 'Newswires']","[':', '.']",[],[],[],[],[],[],[],0,0,0,0,0.0,0,0,0,0,0,0.0,0
407,79,pt,Brazil,"Dúvidas, Críticas e Sugestões?",7,[],[],[],[],['e'],[],[],['Sugestões'],[],[],[],"['Dúvidas', 'Críticas']","[',', '?']",[],[],[],[],[],[],[],0,0,0,0,0.0,0,0,0,0,0,0.0,0
408,79,pt,Brazil,"O 'efeito Francisco' na América LatinaUm ano após eleição do primeiro papa latino-americano, espírito é de otimismo entre católicos da região.",0,"['primeiro', 'latino-americano']","['na', 'após', 'do', 'de', 'entre', 'da']",[],['é'],[],['O'],[],"['efeito', 'ano', 'eleição', 'papa', 'espírito', 'otimismo', 'católicos', 'região']",[],[],[],"['Francisco', 'América', 'LatinaUm']","[""'"", ""'"", ',', '.']",[],[],[],[],[],[],[],0,0,0,1,0.0,1,1,0,0,0,0.0392,0
408,79,pt,Brazil,"Igrejas estão cheias, devoção popular floresce e temas antes deixados de lado pelo Vaticano estão sendo discutidos.",1,['popular'],"['de', 'pelo']",['antes'],"['estão', 'estão', 'sendo']",['e'],[],[],"['Igrejas', 'cheias', 'devoção', 'temas', 'deixados', 'lado']",[],[],[],['Vaticano'],"[',', '.']",[],[],"['floresce', 'discutidos']",[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
408,79,pt,Brazil,Orações a cada hora.,2,[],['a'],[],[],[],['cada'],[],['hora'],[],[],[],['Orações'],['.'],[],[],[],[],[],[],[],0,0,0,0,0.0,0,0,0,0,0,0.0,0
408,79,pt,Brazil,Cerca de 5 mil fiéis estavam reunidos na igreja mais alta da América Latina na Quarta-feira de Cinzas.,3,"['reunidos', 'alta']","['de', 'na', 'da', 'na', 'de']","['Cerca', 'mais']",['estavam'],[],[],[],"['fiéis', 'igreja']","['5', 'mil']",[],[],"['América', 'Latina', 'Quarta-feira', 'Cinzas']",['.'],[],[],[],[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
408,79,pt,Brazil,Já era a segunda missa para marcar o início da Quaresma na catedral de 124 metros de altura em Maringá (PR).,4,['segunda'],"['da', 'na', 'de', 'de', 'em']",['Já'],['era'],[],"['a', 'o']",[],"['missa', 'início', 'catedral', 'metros', 'altura']",['124'],[],[],"['Quaresma', 'Maringá', 'PR']","['(', ')', '.']",['para'],[],['marcar'],[],[],[],[],0,0,0,0,0.0,0,1,1,0,0,0.0,0
408,79,pt,Brazil,O arcebispo Dom Anuar Battisti e outros três padres distribuíam a comunhão em ritmo acelerado.,5,[],['em'],[],[],['e'],"['O', 'outros', 'a']",[],"['arcebispo', 'padres', 'comunhão', 'ritmo']",['três'],[],[],"['Dom', 'Anuar', 'Battisti']",['.'],[],[],"['distribuíam', 'acelerado']",[],[],['distribuíam'],[],0,0,0,0,0.0,1,1,1,1,0,0.098,0
408,79,pt,Brazil,"Celebramos quatro missas, uma delas até mesmo ao meio-dia, e todas estavam lotadas', conta Battisti, que fala num 'efeito Francisco'.",6,['lotadas'],"['até', 'ao', 'num']",[],[],['e'],['todas'],[],"['missas', 'mesmo', 'meio-dia', 'efeito']","['quatro', 'uma']",[],"['delas', 'que']","['Celebramos', 'Battisti', 'Francisco']","[',', ',', ""'"", ',', ',', ""'"", ""'"", '.']",[],[],"['estavam', 'conta', 'fala']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
408,79,pt,Brazil,"Desde que o novo papa assumiu o cargo, muitos fiéis que abandonaram as comunidades evangélicas voltaram para a Igreja Católica.",7,"['novo', 'evangélicas']",['para'],[],[],[],"['o', 'o', 'muitos', 'as', 'a']",[],"['papa', 'cargo', 'fiéis', 'comunidades']",[],[],['que'],"['Igreja', 'Católica']","[',', '.']","['Desde', 'que']",[],"['assumiu', 'abandonaram', 'voltaram']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
408,79,pt,Brazil,"A América Latina sente esse 'efeito Francisco': as igrejas estão cheias, a devoção popular floresce e a Teologia da Libertação comemora um retorno feliz.",8,"['cheias', 'popular', 'floresce', 'feliz']",['da'],[],['estão'],['e'],"['A', 'esse', 'as', 'a', 'a', 'um']",[],"['efeito', 'igrejas', 'devoção', 'retorno']",[],[],[],"['América', 'Latina', 'Francisco', 'Teologia', 'Libertação']","[""'"", ""'"", ':', ',', '.']",[],[],"['sente', 'comemora']",[],[],['sente'],[],0,0,0,0,0.0,1,1,0,0,0,0.0588,0
408,79,pt,Brazil,"O papa Francisco deu à Igreja de Roma um novo rosto latino-americano', diz Dom Anuar Battisti.",9,"['novo', 'latino-americano']","['à', 'de']",[],[],[],"['O', 'um']",[],"['papa', 'rosto']",[],[],[],"['Francisco', 'Igreja', 'Roma', 'Dom', 'Anuar', 'Battisti']","[""'"", ',', '.']",[],[],"['deu', 'diz']",[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
408,79,pt,Brazil,"Mundialmente, a instituição da Igreja não tinha mais quase nenhum brilho, agora ela é novamente viva e dinâmica.",10,"['viva', 'dinâmica']",['da'],"['Mundialmente', 'não', 'mais', 'quase', 'agora', 'novamente']",['é'],['e'],"['a', 'nenhum']",[],"['instituição', 'brilho']",[],[],['ela'],['Igreja'],"[',', ',', '.']",[],[],['tinha'],[],[],[],[],0,1,0,0,0.0,1,1,0,0,0,0.0588,0
408,79,pt,Brazil,"Otimismo bem-vindoSegundo Leonardo Boff, desde a eleição de Francisco como papa, o clima mudou: padres e bispos ficaram mais abertos e tolerantes.",11,"['abertos', 'tolerantes']","['desde', 'de', 'como']",['mais'],[],"['e', 'e']","['a', 'o']",[],"['Otimismo', 'eleição', 'papa', 'clima', 'padres', 'bispos']",[],[],[],"['Leonardo', 'Boff', 'Francisco']","[',', ',', ':', '.']",[],[],"['bem-vindoSegundo', 'mudou', 'ficaram']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
408,79,pt,Brazil,"Antes, o clima era sombrio, a Igreja era vista como um pesadelo.",12,['sombrio'],['como'],['Antes'],"['era', 'era']",[],"['o', 'a', 'um']",[],"['clima', 'pesadelo']",[],[],[],['Igreja'],"[',', ',', '.']",[],[],['vista'],[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
408,79,pt,Brazil,"Agora prevalecem o alívio e a felicidade', opina o teólogo da libertação,",13,[],['da'],['Agora'],[],['e'],"['o', 'a', 'o']",[],"['alívio', 'felicidade', 'teólogo', 'libertação']",[],[],[],[],"[""'"", ',', ',']",[],[],"['prevalecem', 'opina']",[],[],[],[],0,1,0,0,0.0,0,1,0,0,0,0.0588,0
409,79,pt,Brazil,"Paquistão retira milhares de isolados pelas enchentesO primeiro-ministro paquistanês, Nawaz Sharif, visitou a porção da Caxemira controlada por seu país nesta quinta-feira e afirmou às vítimas do alagamento que o governo faria o possível para reconstruir suas casas.",0,"['paquistanês', 'possível']","['de', 'pelas', 'da', 'por', 'nesta', 'às', 'do']",[],[],['e'],"['a', 'seu', 'o', 'o', 'suas']",[],"['milhares', 'primeiro-ministro', 'porção', 'país', 'quinta-feira', 'vítimas', 'alagamento', 'governo', 'casas']",[],[],['que'],"['Paquistão', 'enchentesO', 'Nawaz', 'Sharif', 'Caxemira']","[',', ',', '.']",['para'],[],"['retira', 'isolados', 'visitou', 'controlada', 'afirmou', 'faria', 'reconstruir']",[],[],[],[],0,0,1,0,0.0,1,1,1,1,0,0.098,0
409,79,pt,Brazil,"Eu estou aflito com as mortes causada pela enchente', ele disse em um discurso transmitido pela televisão.",1,['aflito'],"['com', 'pela', 'em', 'pela']",[],['estou'],[],"['as', 'um']",[],"['mortes', 'enchente', 'discurso', 'televisão']",[],[],"['Eu', 'ele']",[],"[""'"", ',', '.']",[],[],"['causada', 'disse', 'transmitido']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
409,79,pt,Brazil,O porta-voz da Autoridade Paquistanesa para a Gestão de Desastres Naturais Ahmad Kamal informou que 261 pessoas foram mortas e outras 482 ficaram feridas no país.,2,['Paquistanesa'],"['da', 'para', 'de', 'no']",[],['foram'],['e'],"['O', 'a', 'outras']",[],"['porta-voz', 'Autoridade', 'pessoas', 'país']","['261', '482']",[],[],"['Gestão', 'Desastres', 'Naturais', 'Ahmad', 'Kamal']",['.'],['que'],[],"['informou', 'mortas', 'ficaram', 'feridas']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
409,79,pt,Brazil,"A situação ainda é alarmante e as águas da inundação chegaram às planícies do distrito de Jhang, alagando mais vilarejos e afetando milhares', ele contou.",3,['alarmante'],"['da', 'às', 'do', 'de']","['ainda', 'mais']",['é'],"['e', 'e']","['A', 'as']",[],"['situação', 'águas', 'inundação', 'planícies', 'distrito', 'vilarejos', 'milhares']",[],[],['ele'],['Jhang'],"[',', ""'"", ',', '.']",[],[],"['chegaram', 'alagando', 'afetando', 'contou']",[],[],[],[],0,0,0,1,0.0,1,1,1,1,0,0.0784,0
409,79,pt,Brazil,"O Exército disse estar expandindo as operações de ajuda humanitária em Punjab, onde o rio Chenab transbordou.",4,['humanitária'],"['de', 'em']",[],['estar'],[],"['O', 'as', 'o']",[],"['Exército', 'operações', 'ajuda', 'rio']",[],[],['onde'],"['Punjab', 'Chenab']","[',', '.']",[],[],"['disse', 'expandindo', 'transbordou']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
409,79,pt,Brazil,"Soldados em helicópteros e barcos retiraram mais de quatro mil pessoas de Jhang, informaram os oficiais.",5,[],"['em', 'de', 'de']",['mais'],[],['e'],['os'],[],"['Soldados', 'helicópteros', 'barcos', 'pessoas', 'oficiais']","['quatro', 'mil']",[],[],['Jhang'],"[',', '.']",[],[],"['retiraram', 'informaram']",[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
409,79,pt,Brazil,Kamal alertou que as enchentes deveriam chegar à província sulista de Sindh ainda no final desta semana.,6,['sulista'],"['à', 'de', 'no', 'desta']",['ainda'],[],[],['as'],[],"['enchentes', 'província', 'final', 'semana']",[],[],[],"['Kamal', 'Sindh']",['.'],['que'],[],"['alertou', 'deveriam', 'chegar']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
409,79,pt,Brazil,"Os alagamentos relâmpago destruíram plantações, danificaram dezenas de milhares de casas e afetaram mais de um milhão de pessoas desde o dia 3 de setembro, quando as chuvas fortes da época de monções atingiram a cidade de Punjab, no leste do Paquistão e a região da Caxemira, disputada entre os dois países.",7,['fortes'],"['de', 'de', 'de', 'de', 'desde', 'de', 'da', 'de', 'de', 'no', 'do', 'da', 'entre']","['mais', 'quando']",[],"['e', 'e']","['Os', 'dezenas', 'o', 'as', 'a', 'a', 'os']",[],"['alagamentos', 'plantações', 'milhares', 'casas', 'pessoas', 'dia', 'setembro', 'chuvas', 'época', 'monções', 'cidade', 'leste', 'região', 'países']","['um', 'milhão', '3', 'dois']",[],[],"['Punjab', 'Paquistão', 'Caxemira']","[',', ',', ',', ',', '.']",[],[],"['relâmpago', 'destruíram', 'danificaram', 'afetaram', 'atingiram', 'disputada']",[],[],['relâmpago'],[],0,0,0,2,0.0,1,1,1,1,0,0.1765,0
409,79,pt,Brazil,"Na Índia, o chefe da Força Nacional para Resposta a Desastres, Sandeep Rai Rathore, disse nesta quinta-feira que 80 aeronaves e helicópteros do Exército e da Força Aérea levavam água",8,[],"['Na', 'da', 'para', 'a', 'nesta', 'do', 'da']",[],[],"['e', 'e']",['o'],[],"['chefe', 'quinta-feira', 'aeronaves', 'helicópteros', 'água']",['80'],[],[],"['Índia', 'Força', 'Nacional', 'Resposta', 'Desastres', 'Sandeep', 'Rai', 'Rathore', 'Exército', 'Força', 'Aérea']","[',', ',', ',']",['que'],[],"['disse', 'levavam']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
410,79,pt,Brazil,"Socorristas do 11 de Setembro sentem-se esquecidosPassados treze anos dos atentados, integrantes das equipes de resgate ainda lutam para receber assistência.",0,[],"['do', 'de', 'dos', 'das', 'de']",['ainda'],[],[],[],[],"['Socorristas', 'Setembro', 'anos', 'atentados', 'integrantes', 'equipes', 'resgate', 'assistência']","['11', 'treze']",[],[],[],"[',', '.']",['para'],[],"['sentem-se', 'esquecidosPassados', 'lutam', 'receber']",[],[],[],[],0,1,1,0,0.0,1,1,1,1,0,0.1569,0
410,79,pt,Brazil,"Após serem atingidos por escombros ou respirarem gases tóxicos, muitos convivem com graves sequelas.",1,['tóxicos'],"['por', 'com']",[],['serem'],['ou'],[],[],"['escombros', 'gases', 'graves', 'sequelas']",[],[],['muitos'],[],"[',', '.']",['Após'],[],"['atingidos', 'respirarem', 'convivem']",[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
410,79,pt,Brazil,"Novamente, ocorreram alguns suicídios', disse John Feal ao final de um pequeno evento realizado no início deste mês diante de um memorial aos integrantes das equipes de resgate do 11 de Setembro em Nesconset, a uma hora de Manhattan.",2,['pequeno'],"['ao', 'de', 'no', 'deste', 'de', 'aos', 'das', 'de', 'do', 'de', 'em', 'a', 'de']","['Novamente', 'diante']",[],[],"['alguns', 'um', 'um', 'uma']",[],"['suicídios', 'final', 'evento', 'início', 'mês', 'memorial', 'integrantes', 'equipes', 'resgate', 'Setembro', 'hora']",['11'],[],[],"['John', 'Feal', 'Nesconset', 'Manhattan']","[',', ""'"", ',', ',', '.']",[],[],"['ocorreram', 'disse', 'realizado']",[],[],[],[],0,1,0,0,0.0,1,1,1,1,0,0.098,0
410,79,pt,Brazil,"Se vocês não estiverem bem, nos liguem, falem comigo', disse o fundador da fundação FealGood, que já arrecadou mais de 2,5 milhões de dólares para apoio a socorristas doentes.",3,['doentes'],"['da', 'de', 'de', 'para', 'a']","['não', 'bem', 'já', 'mais']",['estiverem'],[],['o'],[],"['fundador', 'fundação', 'dólares', 'apoio', 'socorristas']","['2,5', 'milhões']",[],"['vocês', 'nos', 'liguem', 'comigo', 'que']",['FealGood'],"[',', ',', ""'"", ',', ',', '.']",['Se'],[],"['falem', 'disse', 'arrecadou']",[],[],['falem'],[],0,0,0,0,0.0,1,1,1,1,0,0.098,0
410,79,pt,Brazil,"Feal, que também integrou as equipes de resgate, diz isso de maneira quase confidencial, diante da plateia de mais de 200 ex-bombeiros e agentes da polícia.",4,['confidencial'],"['de', 'de', 'de', 'de', 'da']","['também', 'quase', 'diante', 'mais']",[],['e'],"['as', 'da']",[],"['equipes', 'resgate', 'maneira', 'plateia', 'ex-bombeiros', 'agentes', 'polícia']",['200'],[],"['que', 'isso']",['Feal'],"[',', ',', ',', '.']",[],[],"['integrou', 'diz']",[],[],[],[],0,1,0,0,0.0,1,1,1,1,0,0.098,0
410,79,pt,Brazil,"Após os ataques de 11 de Setembro, eles procuraram restos das vítimas nos escombros das torres gêmeas do World Trade Center durante dias ou até semanas.",5,['gêmeas'],"['Após', 'de', 'de', 'das', 'nos', 'das', 'do', 'durante', 'até']",[],[],['ou'],['os'],[],"['ataques', 'Setembro', 'restos', 'vítimas', 'escombros', 'torres', 'dias', 'semanas']",['11'],[],['eles'],"['World', 'Trade', 'Center']","[',', '.']",[],[],['procuraram'],[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
410,79,pt,Brazil,"Passados 13 anos dos ataques, muitos dos 'first responder', os primeiros a ajudar na tragédia, estão gravemente doentes.",6,"['primeiros', 'doentes']","['dos', 'dos', 'na']",['gravemente'],['estão'],[],['os'],[],"['anos', 'ataques', 'tragédia']",['13'],[],['muitos'],[],"[',', ""'"", ""'"", ',', ',', '.']",['a'],[],"['Passados', 'first', 'responder', 'ajudar']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
410,79,pt,Brazil,Eles sofrem das chamadas 'doenças do 11 de Setembro'.,7,[],"['das', 'do', 'de']",[],[],[],[],[],"['chamadas', 'doenças', 'Setembro']",['11'],[],['Eles'],[],"[""'"", ""'"", '.']",[],[],['sofrem'],[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
410,79,pt,Brazil,"No Victim Compensation Fund, criado somente em 2011, são listados problemas como câncer, doenças respiratórias crônicas e graves sequelas psicológicas.",8,"['listados', 'respiratórias', 'crônicas', 'graves', 'psicológicas']","['No', 'em', 'como']",['somente'],['são'],['e'],[],[],"['problemas', 'câncer', 'doenças', 'sequelas']",['2011'],[],[],"['Victim', 'Compensation', 'Fund']","[',', ',', ',', '.']",[],[],['criado'],[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
410,79,pt,Brazil,"Entretanto, muitos socorristas sentem que não são tratados pelo governo como deveriam, pois, até hoje, lutam para obter o dinheiro necessário para o tratamento médico de que precisam.",9,"['necessário', 'médico']","['pelo', 'até', 'para']","['Entretanto', 'não', 'hoje']",['são'],[],"['muitos', 'o', 'o']",[],"['socorristas', 'governo', 'dinheiro', 'tratamento']",[],[],['que'],[],"[',', ',', ',', ',', '.']","['que', 'como', 'pois', 'para', 'de']",[],"['sentem', 'tratados', 'deveriam', 'lutam', 'obter', 'precisam']",[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
411,229,en,United States of America,"| |DispatchesEditors' NotesPakistan BlogiWitnessParis Riots: Voices from the ghettoPakistan: Starting over in a ruined landscapePakistan: Notes from the quake zoneIt's a wiki, wiki, wiki, wiki worldPeru: BustedMarch 2010January 2010December 2009November 2009October 2009September 2009August 2009July 2009June 2009May 2009April 2009March 2009February 2009January 2009December 2008November 2008October 2008September 2008August 2008July 2008June 2008May 2008April 2008March 2008February 2008January 2008December 2007November 2007October 2007September 2007August 2007July 2007June 2007May 2007April 2007March 2007February 2007January 2007December 2006November 2006October 2006September 2006August 2006July 2006June 2006May 2006April 2006March 2006February 2006January 2006December 2005November 2005October 2005September 2005August 2005July 2005June 2005May 2005||November 17, 2005Paris Riots: Voices from the ghetto BY Darren Foster| Torched cars litter poor neighborhoods on the outskirts of Paris and have become a signature of more than two weeks of rioting in France. (",0,"['wiki', 'wiki', 'wiki', 'poor', 'more']","['from', 'over', 'in', 'from', 'from', 'on', 'of', 'of', 'than', 'of', 'in']",[],['have'],['and'],"['the', 'a', 'the', 'a', 'the', 'the', 'a']",[],"['|', '|DispatchesEditors', 'Voices', 'landscapePakistan', 'Notes', 'quake', 'worldPeru', 'Riots', 'Voices', 'ghetto', 'Foster|', 'cars', 'neighborhoods', 'outskirts', 'signature', 'weeks', 'rioting']","['2010January', '2010December', '2009November', '2009October', '2009September', '2009August', '2009July', '2009June', '2009May', '2009April', '2009March', '2009February', '2009January', '2009December', '2008November', '2008October', '2008September', '2008August', '2008July', '2008June', '2008May', '2008April', '2008March', '2008February', '2008January', '2008December', '2007November', '2007October', '2007September', '2007August', '2007July', '2007April', '2007March', '2007February', '2007January', '2007December', '2006November', '2006October', '2006September', '2006August', '2006July', '2006June', '2006May', '2006April', '2006March', '2006February', '2006January', '2006December', '2005November', '2005October', '2005September', '2005August', '2005July', '2005June', '2005May', '2005||November', '17', '2005Paris', 'two']","[""'"", ""'s""]",[],"['NotesPakistan', 'BlogiWitnessParis', 'Riots', 'ghettoPakistan', 'zoneIt', 'wiki', 'BustedMarch', '2007June', '2007May', 'BY', 'Darren', 'Paris', 'France']","[':', ':', ':', ',', ',', ',', ':', ',', ':', '.', '(']",[],[],"['Starting', 'ruined', 'Torched', 'litter', 'become']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
411,229,en,United States of America,"AP Photo/Jacques Brinon) |Guy Diaz grew up on the wrong side of the Peripherique, the eight-lane ring road that surrounds the City of Lights like a traffic-filled moat.",1,['wrong'],"['up', 'on', 'of', 'of', 'like']",[],[],[],"['the', 'the', 'the', 'the', 'a']",[],"['side', 'lane', 'ring', 'road', 'traffic', 'moat']",['eight'],[],['that'],"['AP', 'Photo', 'Jacques', 'Brinon', '|Guy', 'Diaz', 'Peripherique', 'City', 'Lights']","[')', ',', '-', '-', '.']",[],['/'],"['grew', 'surrounds', 'filled']",[],[],[],[],0,0,0,2,0.0,1,1,1,1,0,0.1176,0
411,229,en,United States of America,"Inside the 'Periph,' as it's known here, is the Paris of postcards.",2,[],"['Inside', 'of']",['here'],"[""'s"", 'is']",[],"['the', 'the']",[],['postcards'],[],[],['it'],"['Periph', 'Paris']","[""'"", ',', ""'"", ',', '.']",['as'],[],['known'],[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
411,229,en,United States of America,"Outside, 'it's another country,' Guy, 18, said.",3,[],[],['Outside'],"[""'s""]",[],['another'],[],['country'],['18'],[],['it'],['Guy'],"[',', ""'"", ',', ""'"", ',', ',', '.']",[],[],['said'],[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
411,229,en,United States of America,We don't look the same.,4,['same'],[],[],['do'],[],['the'],[],[],[],"[""n't""]",['We'],[],['.'],[],[],['look'],[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
411,229,en,United States of America,We have our own language.,5,['own'],[],[],[],[],[],[],['language'],[],[],"['We', 'our']",[],['.'],[],[],['have'],[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
411,229,en,United States of America,"I met Guy in Clichy-sous-Bois, a ghetto northeast of central Paris.",6,"['sous', 'central']","['in', 'of']",['northeast'],[],[],['a'],[],['ghetto'],[],[],['I'],"['Guy', 'Clichy', 'Bois', 'Paris']","['-', '-', ',', '.']",[],[],['met'],[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
411,229,en,United States of America,"It was here, just over two",7,[],['over'],"['here', 'just']",['was'],[],[],[],[],['two'],[],['It'],[],"[',']",[],[],[],[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
412,229,en,United States of America,"News Wrap: More Rain Expected for Flood-Ravaged Colorado[Sorry, the video for this story has expired, but you can still read the transcript below. ]",0,['More'],"['for', 'for']","['still', 'below']","['has', 'can']",['but'],"['the', 'this', 'the']",[],"['Rain', 'video', 'story', 'transcript']",[],[],['you'],"['News', 'Wrap', 'Flood', 'Colorado[Sorry']","[':', '-', ',', ',', '.', ']']",[],[],"['Expected', 'Ravaged', 'expired', 'read']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
412,229,en,United States of America,JUDY WOODRUFF: U.S. and Russian negotiators worked into the night in Geneva on putting Syrias chemical weapons under international control.,1,"['Russian', 'international']","['into', 'in', 'on', 'under']",[],[],['and'],['the'],[],"['negotiators', 'night', 'chemical', 'weapons', 'control']",[],[],[],"['JUDY', 'WOODRUFF', 'U.S.', 'Geneva', 'Syrias']","[':', '.']",[],[],"['worked', 'putting']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
412,229,en,United States of America,One U.S. official reported the two sides were at a pivotal point.,2,['pivotal'],['at'],[],['were'],[],"['the', 'a']",[],"['official', 'sides', 'point']","['One', 'two']",[],[],['U.S.'],['.'],[],[],['reported'],[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
412,229,en,United States of America,"Secretary of State John Kerry said the meetings with his Russian counterpart, Sergei Lavrov, were constructive.",3,"['Russian', 'constructive']","['of', 'with']",[],['were'],[],['the'],[],"['meetings', 'counterpart']",[],[],['his'],"['Secretary', 'State', 'John', 'Kerry', 'Sergei', 'Lavrov']","[',', ',', '.']",[],[],['said'],[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
412,229,en,United States of America,He said the outcome may determine if theres any hope for actual peace talks.,4,['actual'],['for'],[],['may'],[],"['the', 'any']",[],"['outcome', 'hope', 'peace', 'talks']",[],[],"['He', 'there']",[],['.'],['if'],[],"['said', 'determine', 's']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
412,229,en,United States of America,"SECRETARY OF STATE JOHN KERRY: We are committed to try to work together, beginning with this initiative on the chemical weapons, in hopes that those efforts could pay off and bring peace and stability to a war- torn part of the world.",5,"['chemical', 'war-', 'torn']","['OF', 'with', 'on', 'in', 'off', 'to', 'of']",['together'],"['are', 'could']","['and', 'and']","['this', 'the', 'those', 'a', 'the']",[],"['initiative', 'weapons', 'hopes', 'efforts', 'peace', 'stability', 'part', 'world']",[],"['to', 'to']",['We'],"['SECRETARY', 'STATE', 'JOHN', 'KERRY']","[':', ',', ',', '.']",['that'],[],"['committed', 'try', 'work', 'beginning', 'pay', 'bring']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
412,229,en,United States of America,"JUDY WOODRUFF: In Washington, President Obama said he will insist that any chemical weapons deal is verifiable and enforceable.",6,"['chemical', 'verifiable', 'enforceable']",['In'],[],"['will', 'is']",['and'],['any'],[],"['weapons', 'deal']",[],[],['he'],"['JUDY', 'WOODRUFF', 'Washington', 'President', 'Obama']","[':', ',', '.']",['that'],[],"['said', 'insist']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
412,229,en,United States of America,"Also today, U.N. Secretary-General Ban Ki-Moon said he expects an overwhelming report that chemical weapons were used in Syria last month.",7,"['overwhelming', 'chemical', 'last']",['in'],['Also'],['were'],[],['an'],[],"['today', 'report', 'weapons', 'month']",[],[],['he'],"['U.N.', 'Secretary', 'General', 'Ban', 'Ki', '-', 'Moon', 'Syria']","[',', '-', '.']",['that'],[],"['said', 'expects', 'used']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
412,229,en,United States of America,"His chief inspector said the report is finished, but he declined to discuss the findings.",8,['chief'],[],[],['is'],['but'],"['the', 'the']",[],"['inspector', 'report', 'findings']",[],['to'],"['His', 'he']",[],"[',', '.']",[],[],"['said', 'finished', 'declined', 'discuss']",[],[],[],[],0,0,0,0,0.0,1,1,0,0,0,0.0,0
412,229,en,United States of America,"JUDY WOODRUFF: Thousands of people in Colorado faced a flooded landscape today, after days of heavy rain that triggered flash floods.",9,"['flooded', 'heavy']","['of', 'in', 'after', 'of']",[],[],[],['a'],[],"['Thousands', 'people', 'landscape', 'today', 'days', 'rain', 'flash', 'floods']",[],[],['that'],"['JUDY', 'WOODRUFF', 'Colorado']","[':', ',', '.']",[],[],"['faced', 'triggered']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
412,229,en,United States of America,The casualty count stood at three dead and 17 others still unaccounted for.,10,['dead'],"['at', 'for']",['still'],[],['and'],['The'],[],"['casualty', 'count', 'others']","['three', '17']",[],[],[],['.'],[],[],"['stood', 'unaccounted']",[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
412,229,en,United States of America,We get a report from NewsHour producer Mary Jo Brooks.,11,[],['from'],[],[],[],['a'],[],"['report', 'producer']",[],[],['We'],"['NewsHour', 'Mary', 'Jo', 'Brooks']",['.'],[],[],['get'],[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
412,229,en,United States of America,MARY JO BROOKS: Walls of muddy brown water poured down mountainsides today.,12,"['muddy', 'brown']","['of', 'down']",[],[],[],[],[],"['Walls', 'water', 'mountainsides', 'today']",[],[],[],"['MARY', 'JO', 'BROOKS']","[':', '.']",[],[],['poured'],[],[],[],[],0,0,0,0,0.0,1,1,1,1,0,0.0392,0
